Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
29.609,0.0572,-0.0162,-0.7591,0.0086,2.2437,1.4662
29.612,0.0740,-0.0191,-0.7567,-0.0920,2.2988,1.4518
29.615,0.0985,-0.0276,-0.7519,-0.2428,2.2629,1.4207
29.618,0.1191,-0.0343,-0.7485,-0.3314,2.2270,1.2938
29.621,0.1415,-0.0367,-0.7437,-0.3889,2.1863,1.1046
29.624,0.1641,-0.0324,-0.7383,-0.4415,2.1551,0.9011
29.627,0.1852,-0.0228,-0.7325,-0.5134,2.1432,0.7647
29.630,0.2027,-0.0106,-0.7271,-0.5900,2.1240,0.6952
29.634,0.2142,-0.0013,-0.7221,-0.6474,2.1144,0.6904
29.637,0.2193,0.0051,-0.7149,-0.6786,2.1120,0.6880
29.640,0.2161,0.0083,-0.7066,-0.6666,2.1025,0.6761
29.643,0.2014,0.0083,-0.6930,-0.5708,2.1312,0.6306
29.646,0.1838,0.0089,-0.6810,-0.5014,2.1719,0.6521
29.649,0.1604,0.0067,-0.6693,-0.4439,2.2126,0.7072
29.652,0.1311,0.0014,-0.6579,-0.3960,2.2581,0.8078
29.655,0.0970,-0.0093,-0.6464,-0.3673,2.3227,0.9251
29.658,0.0588,-0.0255,-0.6355,-0.3338,2.3682,1.0424
29.662,0.0199,-0.0455,-0.6235,-0.2787,2.3922,1.1429
29.665,-0.0190,-0.0679,-0.6112,-0.1973,2.3826,1.2267
29.668,-0.0691,-0.1001,-0.5939,-0.0776,2.3371,1.2866
29.671,-0.1024,-0.1252,-0.5817,0.0182,2.3012,1.3177
29.674,-0.1319,-0.1502,-0.5705,0.1067,2.2533,1.3560
29.677,-0.1597,-0.1737,-0.5601,0.1905,2.2006,1.3991
29.680,-0.1866,-0.1958,-0.5513,0.2863,2.1503,1.5045
29.683,-0.2127,-0.2179,-0.5433,0.3845,2.1168,1.6338
29.687,-0.2380,-0.2395,-0.5372,0.4826,2.0929,1.7774
29.690,-0.2628,-0.2603,-0.5326,0.5569,2.0546,1.8947
29.693,-0.2849,-0.2773,-0.5310,0.6239,2.0187,1.9833
29.696,-0.3065,-0.2938,-0.5334,0.6981,1.9612,2.0408
29.699,-0.3161,-0.2994,-0.5385,0.7268,1.9157,2.0432
29.702,-0.3193,-0.3005,-0.5457,0.7460,1.8535,2.0551
29.705,-0.3150,-0.2978,-0.5539,0.7556,1.7984,2.0264
29.708,-0.3054,-0.2936,-0.5641,0.7532,1.7433,1.9857
29.711,-0.2902,-0.2893,-0.5761,0.7556,1.6835,1.8732
29.715,-0.2697,-0.2797,-0.5865,0.7795,1.6260,1.7678
29.718,-0.2468,-0.2659,-0.5939,0.7604,1.5638,1.7487
29.721,-0.2225,-0.2541,-0.5998,0.6957,1.5374,1.7128
29.724,-0.1850,-0.2432,-0.6046,0.5856,1.5326,1.5619
29.727,-0.1541,-0.2371,-0.6072,0.5329,1.5350,1.3584
29.730,-0.1205,-0.2286,-0.6088,0.5185,1.5135,1.1142
29.733,-0.0864,-0.2139,-0.6104,0.5066,1.4512,0.8748
29.736,-0.0528,-0.1939,-0.6126,0.4874,1.3842,0.6761
29.739,-0.0208,-0.1689,-0.6155,0.4180,1.3626,0.5085
29.743,0.0069,-0.1412,-0.6195,0.3510,1.3818,0.3888
29.746,0.0309,-0.1129,-0.6240,0.2767,1.4464,0.2523
29.749,0.0511,-0.0847,-0.6291,0.2145,1.5087,0.1158
29.752,0.0738,-0.0458,-0.6360,0.1474,1.5614,-0.0805
29.755,0.0874,-0.0159,-0.6411,0.1211,1.5805,-0.2337
29.758,0.0996,0.0147,-0.6459,0.0972,1.6045,-0.3750
29.761,0.1092,0.0446,-0.6512,0.0684,1.6212,-0.4684
29.764,0.1148,0.0683,-0.6568,0.0134,1.6523,-0.4708
29.767,0.1167,0.0797,-0.6629,-0.0369,1.6547,-0.3534
29.770,0.1121,0.0725,-0.6653,0.0469,1.7290,-0.3463
29.774,0.1041,0.0736,-0.6613,0.1929,1.8582,-0.6479
29.777,0.0988,0.0909,-0.6560,0.2289,1.8678,-0.8059
29.780,0.0892,0.1120,-0.6592,0.1881,1.7122,-0.7557
29.783,0.0775,0.1208,-0.6696,0.1594,1.6308,-0.7293
29.786,0.0628,0.1253,-0.6813,0.1929,1.6452,-0.6790
29.789,0.0445,0.1256,-0.6893,0.2767,1.7050,-0.5881
29.792,0.0194,0.1234,-0.6914,0.3533,1.7529,-0.4372
29.795,-0.0123,0.1170,-0.6901,0.3677,1.7481,-0.2744
29.798,-0.0483,0.1045,-0.6880,0.3749,1.7146,-0.0997
29.802,-0.0869,0.0869,-0.6856,0.4084,1.6619,0.0440
29.805,-0.1263,0.0694,-0.6810,0.4300,1.6092,0.1757
29.808,-0.1783,0.0454,-0.6749,0.4563,1.5590,0.4127
29.811,-0.2159,0.0270,-0.6693,0.4683,1.5494,0.6042
29.814,-0.2502,0.0075,-0.6624,0.4755,1.5398,0.8221
29.817,-0.2804,-0.0141,-0.6555,0.4563,1.5566,1.0304
29.820,-0.3043,-0.0370,-0.6485,0.4060,1.5614,1.2172
29.823,-0.3206,-0.0620,-0.6421,0.3653,1.5398,1.3704
29.826,-0.3291,-0.0887,-0.6341,0.3294,1.4800,1.4805
29.829,-0.3278,-0.1156,-0.6259,0.2887,1.4081,1.5380
29.833,-0.3171,-0.1422,-0.6163,0.2624,1.3435,1.5164
29.836,-0.2985,-0.1678,-0.6054,0.2528,1.2836,1.4614
29.839,-0.2633,-0.1998,-0.5902,0.2480,1.1855,1.4159
29.842,-0.2332,-0.2216,-0.5777,0.2719,1.1280,1.4087
29.845,-0.2031,-0.2435,-0.5657,0.2767,1.0825,1.4135
29.848,-0.1743,-0.2643,-0.5531,0.2743,1.0299,1.4159
29.851,-0.1493,-0.2853,-0.5417,0.3079,1.0035,1.4326
29.854,-0.1277,-0.3072,-0.5308,0.3246,0.9796,1.4470
29.858,-0.1082,-0.3314,-0.5201,0.3366,0.9604,1.4111
29.861,-0.0912,-0.3557,-0.5086,0.3510,0.9413,1.3345
29.864,-0.0712,-0.3847,-0.4937,0.3869,0.8886,1.1812
29.867,-0.0600,-0.4028,-0.4828,0.3964,0.8383,1.0639
29.870,-0.0525,-0.4159,-0.4737,0.3940,0.7665,0.9323
29.873,-0.0472,-0.4247,-0.4652,0.3653,0.7114,0.8293
29.876,-0.0464,-0.4273,-0.4575,0.3342,0.6611,0.6952
29.879,-0.0483,-0.4239,-0.4511,0.2959,0.6228,0.5899
29.882,-0.0541,-0.4137,-0.4455,0.2935,0.6037,0.5085
29.886,-0.0645,-0.3988,-0.4407,0.2791,0.5845,0.4247
29.889,-0.0776,-0.3812,-0.4380,0.3366,0.5726,0.3122
29.892,-0.1024,-0.3413,-0.4327,0.4659,0.5797,0.3888
29.895,-0.1282,-0.3048,-0.4287,0.4946,0.6037,0.5731
29.898,-0.1578,-0.2683,-0.4282,0.4922,0.6540,0.7551
29.901,-0.1860,-0.2357,-0.4319,0.4874,0.7138,0.8676
29.904,-0.2092,-0.2048,-0.4378,0.5066,0.7473,0.8987
29.907,-0.2236,-0.1726,-0.4447,0.5640,0.7737,0.8939
29.910,-0.2284,-0.1385,-0.4508,0.6047,0.7449,0.8963
29.914,-0.2239,-0.1046,-0.4556,0.6047,0.7330,0.9035
29.917,-0.2124,-0.0740,-0.4593,0.5545,0.7569,0.9490
29.920,-0.1879,-0.0423,-0.4601,0.4419,0.8192,0.9993
29.923,-0.1650,-0.0271,-0.4567,0.3581,0.8838,1.0160
29.926,-0.1402,-0.0183,-0.4484,0.2887,0.9293,1.0065
29.929,-0.1138,-0.0149,-0.4378,0.2504,0.9437,0.9586
29.932,-0.0861,-0.0154,-0.4255,0.2289,0.9437,0.8485
29.935,-0.0573,-0.0175,-0.4138,0.1953,0.9245,0.6880
29.939,-0.0286,-0.0191,-0.4031,0.1546,0.9101,0.5324
29.942,-0.0006,-0.0194,-0.3946,0.1211,0.8910,0.4031
29.945,0.0319,-0.0231,-0.3871,0.0996,0.8742,0.2499
29.948,0.0525,-0.0274,-0.3834,0.1163,0.8742,0.1398
29.951,0.0671,-0.0332,-0.3799,0.1307,0.9054,0.0416
29.954,0.0764,-0.0420,-0.3762,0.1522,0.9293,-0.0135
29.957,0.0804,-0.0546,-0.3719,0.1666,0.9484,-0.0302
29.960,0.0772,-0.0697,-0.3677,0.1881,0.9844,-0.0302
29.963,0.0663,-0.0857,-0.3616,0.2241,1.0083,-0.0182
29.967,0.0482,-0.1041,-0.3546,0.2408,1.0370,0.0225
29.970,0.0162,-0.1313,-0.3429,0.2312,1.0921,0.0584
29.973,-0.0104,-0.1531,-0.3336,0.2049,1.1113,0.0991
29.976,-0.0373,-0.1755,-0.3240,0.1858,1.1160,0.1063
29.979,-0.0632,-0.1971,-0.3139,0.1738,1.1208,0.0847
29.982,-0.0874,-0.2147,-0.3037,0.1570,1.1041,0.0679
29.985,-0.1104,-0.2270,-0.2947,0.1594,1.1017,0.0608
29.988,-0.1298,-0.2360,-0.2872,0.1594,1.1113,0.0536
29.991,-0.1485,-0.2405,-0.2814,0.1498,1.0993,0.0871
29.995,-0.1658,-0.2421,-0.2768,0.1594,1.0825,0.1374
29.998,-0.1871,-0.2389,-0.2726,0.1786,1.0849,0.2355
30.001,-0.2039,-0.2336,-0.2696,0.2025,1.0801,0.3337
30.004,-0.2180,-0.2272,-0.2670,0.2169,1.0729,0.4295
30.007,-0.2295,-0.2200,-0.2646,0.2121,1.0682,0.5109
30.010,-0.2372,-0.2112,-0.2622,0.2025,1.0610,0.5755
30.013,-0.2412,-0.2016,-0.2595,0.1929,1.0586,0.6378
30.016,-0.2401,-0.1913,-0.2563,0.1905,1.0586,0.7048
30.020,-0.2348,-0.1803,-0.2515,0.1905,1.0777,0.7647
30.023,-0.2236,-0.1694,-0.2472,0.1738,1.0873,0.7958
30.026,-0.2034,-0.1566,-0.2406,0.1259,1.1041,0.8245
30.029,-0.1828,-0.1486,-0.2363,0.1020,1.1113,0.8078
30.032,-0.1599,-0.1417,-0.2315,0.0972,1.1089,0.7647
30.035,-0.1335,-0.1353,-0.2275,0.0996,1.1089,0.7024
30.038,-0.1053,-0.1294,-0.2238,0.1091,1.0969,0.6426
30.041,-0.0776,-0.1236,-0.2193,0.1331,1.0777,0.5923
30.044,-0.0509,-0.1188,-0.2145,0.1594,1.0562,0.5540
30.048,-0.0275,-0.1153,-0.2097,0.1810,1.0275,0.5133
30.051,-0.0096,-0.1124,-0.2057,0.1953,1.0083,0.4917
30.054,0.0040,-0.1100,-0.2003,0.2456,0.9892,0.4893
30.057,0.0053,-0.1086,-0.1956,0.2648,0.9915,0.5181
30.060,0.0002,-0.1076,-0.1900,0.2696,1.0155,0.5611
30.063,-0.0107,-0.1084,-0.1830,0.2791,1.0514,0.6138
30.066,-0.0248,-0.1102,-0.1750,0.2696,1.0993,0.6569
30.069,-0.0411,-0.1129,-0.1662,0.2504,1.1352,0.6833
30.072,-0.0560,-0.1161,-0.1577,0.2312,1.1567,0.6976
30.076,-0.0685,-0.1182,-0.1521,0.2145,1.1759,0.6473
30.079,-0.0797,-0.1185,-0.1471,0.1905,1.1903,0.5731
30.082,-0.0840,-0.1177,-0.1436,0.1905,1.2166,0.5396
30.085,-0.0856,-0.1185,-0.1393,0.1929,1.2549,0.5013
30.088,-0.0840,-0.1198,-0.1359,0.2097,1.2812,0.4678
30.091,-0.0826,-0.1209,-0.1329,0.2169,1.3100,0.4414
30.094,-0.0816,-0.1198,-0.1303,0.2360,1.3387,0.4343
30.097,-0.0810,-0.1182,-0.1279,0.2360,1.3866,0.4606
30.100,-0.0802,-0.1172,-0.1268,0.2360,1.4369,0.5276
30.104,-0.0802,-0.1169,-0.1265,0.2456,1.4776,0.5779
30.107,-0.0776,-0.1182,-0.1284,0.2169,1.5159,0.5923
30.110,-0.0728,-0.1201,-0.1284,0.1905,1.5111,0.5611
30.113,-0.0659,-0.1214,-0.1289,0.1834,1.4871,0.5037
30.116,-0.0565,-0.1220,-0.1284,0.1953,1.4512,0.4367
30.119,-0.0469,-0.1214,-0.1273,0.2169,1.4488,0.3361
30.122,-0.0347,-0.1108,-0.1257,0.1786,1.4464,0.1829
30.125,-0.0227,-0.1052,-0.1241,0.0589,1.4033,0.3169
30.128,-0.0155,-0.1118,-0.1212,0.0110,1.4129,0.3768
30.132,-0.0099,-0.1214,-0.1148,0.0110,1.4728,0.3409
30.135,-0.0040,-0.1313,-0.1020,0.0134,1.4943,0.2810
30.138,-0.0030,-0.1366,-0.0914,0.0062,1.4728,0.2571
30.141,-0.0048,-0.1401,-0.0826,-0.0106,1.4321,0.2188
30.144,-0.0075,-0.1417,-0.0770,-0.0058,1.4081,0.1924
30.147,-0.0126,-0.1436,-0.0719,0.0062,1.4010,0.1948
30.150,-0.0192,-0.1436,-0.0666,0.0229,1.4345,0.2236
30.153,-0.0278,-0.1460,-0.0613,0.0014,1.4512,0.2499
30.156,-0.0357,-0.1505,-0.0559,0.0110,1.4656,0.2547
30.160,-0.0472,-0.1590,-0.0479,0.0229,1.5063,0.2691
30.163,-0.0549,-0.1633,-0.0421,0.0253,1.5470,0.2715
30.166,-0.0629,-0.1667,-0.0367,0.0038,1.5662,0.2715
30.169,-0.0699,-0.1707,-0.0314,-0.0082,1.5877,0.2595
30.172,-0.0757,-0.1731,-0.0269,-0.0154,1.6164,0.2523
30.175,-0.0813,-0.1745,-0.0218,-0.0201,1.6476,0.2619
30.178,-0.0861,-0.1745,-0.0176,-0.0273,1.6739,0.2595
30.181,-0.0893,-0.1737,-0.0136,-0.0297,1.7050,0.2667
30.185,-0.0920,-0.1737,-0.0098,-0.0585,1.7242,0.2715
30.188,-0.0925,-0.1742,-0.0072,-0.1015,1.7577,0.2355
30.191,-0.0920,-0.1745,-0.0053,-0.1183,1.7553,0.2044
30.194,-0.0906,-0.1753,-0.0029,-0.1279,1.7481,0.1829
30.197,-0.0893,-0.1763,0.0003,-0.1279,1.7242,0.1685
30.200,-0.0888,-0.1777,0.0035,-0.1207,1.7314,0.1589
30.203,-0.0901,-0.1771,0.0067,-0.1063,1.7337,0.1326
30.206,-0.0938,-0.1747,0.0099,-0.0992,1.7457,0.1206
30.210,-0.1005,-0.1713,0.0128,-0.0920,1.7553,0.1517
30.213,-0.1128,-0.1662,0.0136,-0.0872,1.7840,0.1972
30.216,-0.1234,-0.1622,0.0139,-0.0656,1.7864,0.2284
30.219,-0.1346,-0.1574,0.0144,-0.0297,1.7768,0.2738
30.222,-0.1466,-0.1537,0.0150,0.0301,1.7744,0.3313
30.225,-0.1594,-0.1494,0.0163,0.0780,1.7744,0.4199
30.228,-0.1716,-0.1465,0.0168,0.1163,1.7840,0.5061
30.231,-0.1826,-0.1457,0.0168,0.1474,1.7912,0.5635
30.234,-0.1932,-0.1444,0.0163,0.1570,1.8080,0.6234
30.237,-0.2023,-0.1433,0.0160,0.1474,1.8271,0.6785
30.241,-0.2108,-0.1433,0.0160,0.1307,1.8678,0.7551
30.244,-0.2137,-0.1444,0.0166,0.1139,1.8774,0.8101
30.247,-0.2135,-0.1457,0.0176,0.1115,1.8942,0.8389
30.250,-0.2105,-0.1462,0.0192,0.1091,1.9157,0.8485
30.253,-0.2044,-0.1438,0.0211,0.0924,1.9277,0.8556
30.256,-0.1951,-0.1409,0.0227,0.0637,1.9516,0.8461
30.259,-0.1836,-0.1361,0.0237,0.0421,1.9732,0.8173
30.262,-0.1692,-0.1300,0.0240,0.0206,2.0019,0.7694
30.265,-0.1535,-0.1225,0.0240,0.0038,2.0211,0.7311
30.269,-0.1373,-0.1153,0.0240,0.0038,2.0330,0.7072
30.272,-0.1165,-0.1049,0.0256,-0.0130,2.0426,0.6641
30.275,-0.1016,-0.0975,0.0275,-0.0154,2.0474,0.6473
30.278,-0.0882,-0.0900,0.0299,-0.0273,2.0426,0.6066
30.281,-0.0778,-0.0839,0.0323,-0.0297,2.0474,0.5851
30.284,-0.0696,-0.0780,0.0363,-0.0273,2.0474,0.5683
30.287,-0.0624,-0.0729,0.0405,-0.0106,2.0570,0.5444
30.290,-0.0587,-0.0663,0.0443,0.0014,2.0594,0.5276
30.293,-0.0573,-0.0604,0.0467,0.0086,2.0474,0.5372
30.296,-0.0579,-0.0543,0.0485,0.0253,2.0378,0.5516
30.300,-0.0603,-0.0468,0.0507,0.0469,2.0426,0.5827
30.303,-0.0632,-0.0412,0.0528,0.0541,2.0402,0.5947
30.306,-0.0669,-0.0372,0.0565,0.0660,2.0354,0.6186
30.309,-0.0712,-0.0343,0.0613,0.0780,2.0306,0.6354
30.312,-0.0768,-0.0330,0.0690,0.1187,2.0522,0.6569
30.315,-0.0826,-0.0346,0.0786,0.1451,2.0689,0.6880
30.318,-0.0888,-0.0359,0.0882,0.1666,2.0809,0.7240
30.321,-0.0957,-0.0388,0.0981,0.1858,2.0905,0.7455
30.324,-0.1021,-0.0407,0.1066,0.1929,2.0761,0.7647
30.328,-0.1106,-0.0396,0.1141,0.2312,2.0474,0.7934
30.331,-0.1165,-0.0364,0.1178,0.2648,2.0211,0.8030
30.334,-0.1213,-0.0338,0.1215,0.2959,2.0043,0.8437
30.337,-0.1258,-0.0311,0.1253,0.3294,1.9995,0.9059
30.340,-0.1295,-0.0306,0.1290,0.3438,2.0019,0.9610
30.343,-0.1317,-0.0314,0.1330,0.3486,1.9899,1.0065
30.346,-0.1327,-0.0338,0.1370,0.3414,1.9827,1.0496
30.349,-0.1327,-0.0359,0.1410,0.3629,1.9780,1.0615
30.352,-0.1301,-0.0391,0.1437,0.3773,1.9732,1.0615
30.356,-0.1231,-0.0423,0.1477,0.3988,1.9684,1.0615
30.359,-0.1162,-0.0450,0.1495,0.3917,1.9756,1.0567
30.362,-0.1077,-0.0455,0.1522,0.3725,1.9780,1.0280
30.365,-0.0973,-0.0463,0.1556,0.3390,1.9923,1.0041
30.368,-0.0848,-0.0484,0.1599,0.2815,2.0067,0.9753
30.371,-0.0704,-0.0511,0.1666,0.2241,2.0091,0.9251
30.374,-0.0547,-0.0559,0.1748,0.1881,2.0139,0.8341
30.377,-0.0387,-0.0609,0.1852,0.1762,1.9971,0.7431
30.380,-0.0230,-0.0660,0.1961,0.1666,1.9564,0.6378
30.384,-0.0080,-0.0692,0.2060,0.1642,1.9133,0.5085
30.387,0.0088,-0.0700,0.2161,0.1546,1.8367,0.3457
30.390,0.0170,-0.0668,0.2204,0.1929,1.7697,0.2691
30.393,0.0207,-0.0607,0.2241,0.2432,1.7002,0.2260
30.396,0.0186,-0.0508,0.2276,0.3031,1.6380,0.2092
30.399,0.0096,-0.0375,0.2311,0.3486,1.6069,0.2451
30.402,-0.0046,-0.0236,0.2351,0.3701,1.6021,0.3002
30.405,-0.0227,-0.0090,0.2398,0.3845,1.5973,0.3744
30.408,-0.0429,0.0051,0.2430,0.3893,1.5973,0.4295
30.411,-0.0637,0.0190,0.2457,0.3964,1.5949,0.5157
30.414,-0.0832,0.0334,0.2484,0.4156,1.5757,0.5923
30.418,-0.1048,0.0534,0.2505,0.4395,1.5733,0.6761
30.421,-0.1168,0.0675,0.2508,0.4252,1.5685,0.7024
30.424,-0.1234,0.0792,0.2513,0.4276,1.5542,0.7503
30.427,-0.1255,0.0904,0.2513,0.4252,1.5087,0.7479
30.430,-0.1237,0.1008,0.2521,0.4300,1.4560,0.7551
30.433,-0.1189,0.1107,0.2534,0.4419,1.3962,0.7479
30.436,-0.1122,0.1186,0.2561,0.4539,1.3315,0.7407
30.439,-0.1053,0.1240,0.2582,0.4659,1.2741,0.7455
30.442,-0.1010,0.1277,0.2617,0.4874,1.2286,0.7431
30.445,-0.0994,0.1298,0.2657,0.5042,1.1974,0.7647
30.449,-0.1032,0.1245,0.2732,0.5449,1.1759,0.8078
30.452,-0.1144,0.1216,0.2817,0.6095,1.1544,0.8844
30.455,-0.1306,0.1210,0.2899,0.5640,1.1184,1.0113
30.458,-0.1482,0.1138,0.2950,0.4874,1.0921,1.0232
30.461,-0.1639,0.1053,0.2985,0.4419,1.1041,0.9969
30.464,-0.1786,0.0989,0.3030,0.4252,1.1496,1.0017
30.467,-0.1924,0.0949,0.3094,0.4467,1.2358,1.0400
30.470,-0.2047,0.0915,0.3193,0.3917,1.2812,1.0472
30.473,-0.2127,0.0859,0.3299,0.2576,1.2812,1.0089
30.476,-0.2156,0.0771,0.3395,0.1762,1.3100,0.9921
30.479,-0.2161,0.0667,0.3528,0.0948,1.3267,1.0567
30.483,-0.2180,0.0584,0.3622,0.0565,1.2980,1.0687
30.486,-0.2207,0.0526,0.3712,0.0613,1.2070,1.0424
30.489,-0.2207,0.0456,0.3813,0.1020,1.0610,0.9897
30.492,-0.2207,0.0358,0.3917,0.1474,0.8670,0.9706
30.495,-0.2228,0.0217,0.4051,0.1977,0.6468,0.9730
30.498,-0.2303,0.0003,0.4178,0.2815,0.4289,1.0113
30.501,-0.2455,-0.0258,0.4306,0.4300,0.2350,1.1118
30.504,-0.2713,-0.0546,0.4437,0.6191,0.0650,1.2794
30.507,-0.3110,-0.0852,0.4586,0.8202,-0.0475,1.5715
30.510,-0.3864,-0.1321,0.4778,1.0644,-0.0906,2.1413
30.514,-0.4546,-0.1747,0.4895,1.2033,-0.0332,2.6441
30.517,-0.5274,-0.2230,0.4991,1.3038,0.0889,3.1134
30.520,-0.5951,-0.2736,0.5055,1.3517,0.2469,3.4294
30.523,-0.6486,-0.3208,0.5087,1.3134,0.3906,3.6042
30.526,-0.6795,-0.3637,0.5068,1.1985,0.5031,3.6473
30.529,-0.6854,-0.4004,0.4997,1.0094,0.5869,3.5802
30.532,-0.6641,-0.4308,0.4890,0.8274,0.6564,3.4102
30.535,-0.6166,-0.4564,0.4770,0.6502,0.6995,3.1349
30.538,-0.5180,-0.4798,0.4631,0.4491,0.7569,2.6513
30.542,-0.4237,-0.4884,0.4544,0.2265,0.7713,2.2323
30.545,-0.3182,-0.4937,0.4448,0.1307,0.7402,1.7415
30.548,-0.2132,-0.4718,0.4416,0.0684,0.6635,1.3441
30.551,-0.1133,-0.4407,0.4440,-0.0561,0.5869,0.9562
30.554,-0.0222,-0.4010,0.4466,-0.1614,0.5486,0.5707
30.557,0.0538,-0.3546,0.4496,-0.2715,0.5438,0.3145
30.560,0.1089,-0.3037,0.4522,-0.3577,0.5558,0.1637
30.563,0.1409,-0.2520,0.4554,-0.3745,0.5702,0.0009
30.566,0.1532,-0.1995,0.4578,-0.3434,0.5654,-0.1212
30.570,0.1417,-0.1316,0.4597,-0.2428,0.5151,-0.2026
30.573,0.1151,-0.0863,0.4586,-0.1758,0.4888,-0.1787
30.576,0.0772,-0.0487,0.4549,-0.1231,0.4672,-0.1188
30.579,0.0303,-0.0218,0.4488,-0.0561,0.4912,0.0177
30.582,-0.0230,-0.0053,0.4397,0.0062,0.5223,0.1470
30.585,-0.0800,0.0001,0.4293,0.0948,0.5702,0.2978
30.588,-0.1381,-0.0047,0.4186,0.2025,0.6180,0.4367
30.591,-0.1927,-0.0180,0.4091,0.3007,0.6396,0.5755
30.594,-0.2415,-0.0415,0.4019,0.4012,0.6540,0.7024
30.598,-0.2937,-0.0852,0.3949,0.4755,0.6635,0.8389
30.601,-0.3211,-0.1244,0.3923,0.5042,0.6683,0.9203
30.604,-0.3379,-0.1667,0.3904,0.5090,0.6779,0.9658
30.607,-0.3443,-0.2075,0.3888,0.5090,0.6731,0.9753
30.610,-0.3400,-0.2440,0.3861,0.4802,0.6635,0.9490
30.613,-0.3270,-0.2731,0.3813,0.4635,0.6444,0.8963
30.616,-0.3078,-0.2925,0.3749,0.4419,0.6133,0.8341
30.619,-0.2860,-0.3002,0.3659,0.4180,0.5821,0.7694
30.622,-0.2609,-0.2970,0.3547,0.3629,0.5462,0.7120
30.625,-0.2257,-0.2797,0.3376,0.2696,0.4959,0.6138
30.629,-0.1988,-0.2616,0.3251,0.2073,0.4696,0.5324
30.632,-0.1711,-0.2389,0.3134,0.1451,0.4217,0.3983
30.635,-0.1439,-0.2136,0.3035,0.0948,0.3595,0.2978
30.638,-0.1178,-0.1881,0.2953,0.0876,0.3092,0.1900
30.641,-0.0946,-0.1611,0.2894,0.0876,0.2565,0.1063
30.644,-0.0752,-0.1358,0.2851,0.1020,0.2015,0.0464
30.647,-0.0605,-0.1129,0.2822,0.1355,0.1416,0.0392
30.650,-0.0509,-0.0953,0.2798,0.1570,0.0961,0.0512
30.653,-0.0448,-0.0788,0.2774,0.1834,0.0339,0.0584
30.657,-0.0461,-0.0716,0.2756,0.2312,-0.0188,0.0560
30.660,-0.0523,-0.0657,0.2740,0.2911,-0.0691,0.0679
30.663,-0.0632,-0.0628,0.2724,0.3342,-0.1337,0.1086
30.666,-0.0784,-0.0631,0.2697,0.3749,-0.2103,0.1398
30.669,-0.0976,-0.0663,0.2670,0.4371,-0.2774,0.2260
30.672,-0.1210,-0.0700,0.2660,0.4778,-0.3492,0.3217
30.675,-0.1469,-0.0767,0.2668,0.5233,-0.3995,0.4486
30.678,-0.1767,-0.0836,0.2689,0.5616,-0.4186,0.5971
30.681,-0.2196,-0.0956,0.2732,0.6000,-0.4354,0.8245
30.685,-0.2521,-0.1070,0.2780,0.6239,-0.4426,0.9753
30.688,-0.2833,-0.1209,0.2843,0.6574,-0.4569,1.1118
30.691,-0.3113,-0.1342,0.2907,0.6933,-0.4737,1.2148
30.694,-0.3337,-0.1460,0.2974,0.6909,-0.5000,1.2986
30.697,-0.3510,-0.1569,0.3033,0.6861,-0.5360,1.3632
30.700,-0.3614,-0.1649,0.3078,0.6790,-0.5743,1.4063
30.703,-0.3664,-0.1699,0.3110,0.6742,-0.6102,1.4470
30.706,-0.3656,-0.1715,0.3142,0.6790,-0.6389,1.5140
30.709,-0.3587,-0.1697,0.3179,0.7005,-0.6628,1.6146
30.713,-0.3499,-0.1667,0.3206,0.7173,-0.6844,1.6625
30.716,-0.3392,-0.1630,0.3241,0.7316,-0.6844,1.7032
30.719,-0.3235,-0.1601,0.3270,0.7340,-0.7036,1.7175
30.722,-0.3051,-0.1571,0.3283,0.7221,-0.7251,1.7128
30.725,-0.2822,-0.1526,0.3283,0.7149,-0.7586,1.6553
30.728,-0.2561,-0.1481,0.3267,0.7077,-0.8089,1.5667
30.731,-0.2276,-0.1425,0.3246,0.6909,-0.8496,1.4638
30.734,-0.1980,-0.1364,0.3219,0.6909,-0.8855,1.3800
30.737,-0.1602,-0.1281,0.3185,0.7005,-0.9071,1.3369
30.741,-0.1346,-0.1249,0.3171,0.7005,-0.8903,1.3177
30.744,-0.1128,-0.1236,0.3171,0.6957,-0.8831,1.3081
30.747,-0.0938,-0.1241,0.3193,0.6909,-0.8783,1.2914
30.750,-0.0789,-0.1265,0.3214,0.7029,-0.8927,1.2579
30.753,-0.0683,-0.1300,0.3251,0.6885,-0.8903,1.2219
30.756,-0.0613,-0.1329,0.3286,0.6742,-0.8903,1.1860
30.759,-0.0576,-0.1366,0.3323,0.6790,-0.8879,1.1573
30.762,-0.0565,-0.1414,0.3352,0.6861,-0.8592,1.1429
30.765,-0.0581,-0.1486,0.3414,0.6622,-0.8233,1.0783
30.769,-0.0616,-0.1553,0.3451,0.6311,-0.7993,1.0328
30.772,-0.0659,-0.1622,0.3480,0.6263,-0.7850,0.9658
30.775,-0.0704,-0.1665,0.3499,0.6454,-0.7706,0.9107
30.778,-0.0747,-0.1683,0.3504,0.6718,-0.7586,0.8580
30.781,-0.0794,-0.1665,0.3496,0.7101,-0.7466,0.8030
30.784,-0.0840,-0.1635,0.3467,0.7412,-0.7299,0.7766
30.787,-0.0893,-0.1593,0.3432,0.7723,-0.7131,0.7647
30.790,-0.0944,-0.1555,0.3392,0.7939,-0.7036,0.7455
