Timestamp(us)	AccelX(g)	AccelY(g)	AccelZ(g)	GyroX(dps)	GyroY(dps)	GyroZ(dps)
5603415	-0.0571	0.0503	0.9717	9.0332	-15.625	-29.541
5615411	-0.0581	0.1318	0.9639	1.9531	-15.8691	-26.123
5627411	-0.0347	0.1309	0.9541	-2.6245	-9.9487	-25.0244
5639407	-0.0337	0.1562	0.9893	-3.0518	-6.1646	-20.3247
5653581	-0.0068	0.1509	1.019	-4.3945	-2.5635	-18.0664
5665415	0.0039	0.1338	1.0664	-6.1035	-2.5024	-13.3057
5677411	0.0044	0.0918	1.0703	-10.9863	-7.9346	-10.8032
5689407	-0.0054	0.0728	1.0239	-14.2822	-14.9536	-10.0708
5701415	0.0112	0.0781	0.958	-15.686	-18.4937	-10.6201
5713407	0.0127	0.1074	0.9458	-14.8315	-15.5029	-10.5591
5725411	-0.0005	0.1182	0.9805	-14.0991	-10.8643	-7.5073
5737407	-0.0054	0.0869	1.0366	-11.0474	-10.3149	-0.7324
5749415	0.0293	-0.0259	1.0083	-9.3384	-10.2539	0.2441
5761448	0.0283	-0.0771	1.0127	-13.9771	-11.2915	-2.3193
5775411	0.041	-0.1333	1.0254	-14.2822	-12.146	-8.4229
5787411	0.0249	-0.0957	1.0127	-7.8735	-11.7798	-11.5967
5799411	0.0332	-0.0767	0.9995	-5.6763	-9.6436	-12.3291
5811407	0.0127	-0.0327	1.0039	-6.2866	-8.1787	-15.1978
5823411	-0.0029	0.0464	1.02	-5.5542	-9.3994	-12.7563
5835411	0.0454	0.0254	0.9609	-4.7607	-12.085	-7.2632
5847415	0.0488	-0.0195	0.9395	-7.9956	-10.8032	-7.5684
5859407	0.0522	-0.0747	0.9121	-9.3384	-7.6294	-8.8501
5871411	0.0693	-0.0806	0.917	-7.3853	-1.3428	-11.9019
5885407	0.0479	-0.0273	0.9468	-6.2256	5.7373	-13.6719
5897415	0.042	-0.0112	1.001	-6.958	9.1553	-14.0991
5909407	0.0161	-0.0107	1.0352	-8.0566	8.667	-12.8784
5922533	0.0273	-0.0376	1.019	-9.0942	8.728	-13.0005
5935411	0.0195	-0.001	1.0371	-6.7139	8.9111	-11.5356
5947415	0.0054	0.0317	1.0742	-2.4414	9.7656	-7.1411
5959407	-0.0122	0.0371	1.0347	-4.5166	11.1084	-3.6621
5971411	-0.1714	0.2168	0.9365	-16.3574	5.249	7.6294
5983391	-0.1143	0.4004	0.9814	-49.3164	9.2163	67.9321
5997403	0.1592	-0.4692	0.9688	-67.688	5.5542	61.8896
6010444	0.1709	-0.4585	0.9585	-49.8657	15.686	6.958
6022411	0.0825	-0.272	0.9585	-53.7109	25.2075	-25.2686
6034411	0.0327	-0.0688	1.0776	-34.0576	28.6255	-35.0342
6046411	-0.0444	0.0669	1.1201	-9.0332	25.3296	-26.7944
6058369	-0.1021	0.1646	1.126	8.3618	20.0806	-9.1553
6070528	-0.0908	0.0654	1.1338	10.7422	7.5684	13.6108
6083373	-0.0239	-0.1245	1.1665	12.9395	-5.127	21.6064
6095372	0.0552	-0.2778	1.1396	17.4561	-14.4043	10.376
6107369	0.0884	-0.2573	1.0957	19.8975	-21.5454	-11.5967
6121372	0.0112	-0.0776	1.063	14.6484	-28.0151	-26.9775
6133373	-0.0288	0.0176	1.083	12.5732	-32.1045	-22.644
6145372	0.0215	0.0176	1.019	17.1509	-34.9121	-14.4653
6157369	0.0635	-0.02	0.9575	18.3105	-38.3301	-14.4043
6169438	0.0474	-0.043	0.8447	9.6436	-32.8369	-23.1934
6181373	0.0225	-0.0405	0.8301	1.4648	-20.752	-21.9727
6193376	0.0654	-0.0835	0.8599	-0.9766	-7.8735	-19.2261
6205369	0.0518	-0.0859	0.8911	-2.8076	1.9531	-18.7988
6217376	0.022	-0.0742	0.9126	-11.2305	3.9062	-20.0195
6231403	0.0107	-0.064	0.9321	-17.5781	0.4272	-20.0195
6243376	-0.0151	-0.0762	0.9194	-15.686	-0.1831	-15.2588
6255373	-0.0034	-0.0752	0.9204	-8.9111	-0.7935	-10.376
6267376	-0.0303	-0.082	0.9146	-3.2959	-1.5259	-5.4321
6280500	0.0063	-0.0933	0.9458	-0.3052	0.1221	-0.6104
6292370	0.0273	-0.1079	0.9868	0	3.418	2.6855
6304373	0.0234	-0.1436	1.0439	0	4.5166	4.5776
6316372	-0.0054	-0.1816	1.0889	2.6245	4.0283	4.3335
6328373	0.0195	-0.1836	1.0625	4.8218	1.4038	1.0986
6340372	0.0269	-0.1465	1.0405	1.3428	-2.1362	-7.2021
6354373	0.0269	-0.0669	1.0493	7.2632	-7.6294	-8.5449
6366376	0.0859	0.1235	0.9678	6.7139	-3.1738	-1.8311
6378369	-0.0078	0.0259	1.0508	14.0991	-9.2773	9.5215
6390372	0.0347	0.0269	1.0059	14.8926	-11.2305	10.0708
6402373	0.0522	-0.001	0.9111	3.54	-10.6201	11.2305
6414376	0.0352	-0.0522	0.9404	-5.8594	-12.9395	15.3198
6426369	0.0439	-0.0991	0.9321	-5.0659	-6.8359	18.7378
6438372	0.0439	-0.2402	0.8892	-26.123	12.207	26.3672
6450373	0.1367	-0.208	0.9111	-2.8687	12.0239	0.3662
6464366	0.1157	0.0303	0.9355	-9.5825	16.7847	-17.6392
6476374	-0.0078	0.0459	1.0625	-21.4844	20.6299	-8.7891
6488376	-0.0273	-0.0132	1.1646	-20.3857	8.728	2.3193
6500373	0.0205	-0.104	1.0854	-14.8315	-8.728	5.7983
6512372	0.0298	-0.1216	1.0107	-22.522	-17.2729	-0.7935
6524369	0.0513	-0.1431	1.0435	-20.752	-21.6064	-10.376
6536376	0.0615	-0.083	1.0864	-5.7373	-22.0947	-17.7002
6548369	0.0293	-0.0547	1.1196	14.7095	-26.8555	-18.9819
6560372	0.0283	0.0142	1.0942	23.7427	-33.6304	-14.6484
6582853	0.0479	-0.0664	0.9678	8.5449	-44.7388	-2.6245
6595373	0.0703	-0.1084	0.9331	-7.2021	-44.1895	-6.8359
6607370	0.0933	-0.0894	0.9111	-16.7847	-37.1094	-8.9722
6619377	0.1274	-0.0654	0.9292	-22.8882	-26.7944	-6.1035
6631366	0.062	0.0073	1.0088	-23.3765	-21.3013	2.6855
6644501	0.0923	-0.0571	0.9429	-11.5356	-19.9585	7.7515
6656370	0.1382	-0.0996	0.8633	-5.9204	-14.0381	4.0894
6668377	0.1436	-0.0781	0.8213	-13.7939	-5.4932	-1.9531
6680374	0.1211	-0.0708	0.856	-23.1323	2.2583	-1.8921
6692373	0.1289	-0.0645	0.9126	-22.7051	11.9629	3.2959
6706370	0.1084	-0.0869	0.998	-16.9067	22.7051	11.7798
6718377	0.1064	-0.1191	1.0439	-16.6016	22.522	14.0381
6730366	0.0947	-0.1416	1.0771	-13.6108	17.2119	12.3901
6742373	0.0728	-0.165	1.0591	-13.4888	9.8267	11.5967
6754370	0.0464	-0.1943	1.0215	-13.3667	4.5776	11.2305
6766377	0.041	-0.2163	0.9785	-10.5591	1.0986	8.9722
6783374	0.0767	-0.2397	0.9302	-2.2583	3.7231	3.6011
6982674	0.0879	-0.1006	0.9922	18.1885	-3.1738	-23.0103
7061662	0.0425	-0.2339	1.0669	7.8735	17.2729	-9.3994
7138537	0.0498	-0.1343	0.9463	7.019	7.5684	-10.5591
7151407	0.0581	-0.1489	0.9658	3.1738	9.6436	-11.1694
7163412	0.0757	-0.1177	0.9595	2.3804	13.6719	-13.3057
7175411	0.0654	-0.0679	0.9473	-1.4038	16.7847	-13.7329
7187416	0.0591	-0.0415	0.9526	-3.7842	18.6157	-12.085
7200407	0.0488	-0.0278	0.9692	-1.1597	21.9727	-7.5684
7213412	0.0371	-0.0469	0.9819	0.8545	23.6816	-2.4414
7225411	0.041	-0.0767	1.0083	2.4414	24.8413	2.0752
7237412	0.0474	-0.1138	1.0278	4.5776	25.1465	2.5024
7249412	0.0562	-0.1328	1.062	6.1646	24.5361	-0.4272
7263412	0.0508	-0.0947	1.0815	8.4229	20.4468	-5.7373
7275411	0.0483	-0.0244	1.085	8.728	15.3198	-7.6904
7287416	-0.001	0.0254	1.061	6.2256	8.9111	-3.6621
7299473	-0.0151	0.0181	1.0347	5.6152	2.9297	5.5542
7312412	-0.0396	-0.0015	0.9839	5.9204	-0.4883	13.5498
7324415	-0.0078	-0.1519	1.0005	7.5684	-4.0283	12.7563
7336416	-0.0107	-0.1631	0.979	8.1177	-3.418	8.667
7348407	0.0068	-0.1704	1.0049	10.498	-2.1362	5.0049
7360412	-0.0298	-0.083	1.0195	8.3008	-0.8545	2.0752
7372411	-0.0117	-0.1128	1.0537	6.1646	-5.0049	1.8921
7386412	-0.0088	-0.1528	1.0396	5.127	-9.1553	0.9766
7398432	-0.0317	-0.1519	0.9976	4.6997	-11.1694	0
7410412	-0.0464	-0.1284	0.9658	6.4697	-7.7515	0.2441
7422411	-0.0171	-0.188	0.9102	5.9814	-5.4321	-8.4229
7434416	-0.0171	-0.1099	0.9336	8.3008	0.9155	-12.6953
7446407	-0.0015	-0.0552	0.9565	10.9253	7.4463	-10.7422
7458416	-0.042	0.0366	1.0073	11.1694	10.0708	-1.77
7470411	0.0132	-0.0586	1.0259	5.7983	4.7607	-0.4272
7482412	0.0117	-0.0347	1.0088	3.6011	0.1221	-3.418
7496407	0.0234	-0.0791	0.9746	-0.3052	-2.0752	-6.1646
7509542	0.0215	-0.0708	0.9355	1.6479	3.6621	-7.6294
7522411	0.019	-0.0439	0.9453	7.5684	9.4604	-8.1787
7534416	0.0698	-0.0684	0.9707	10.3149	12.0239	-3.7231
7546407	-0.0005	-0.0068	0.9888	2.0142	13.6108	-2.3804
7558412	-0.019	-0.0239	0.9854	-0.3052	10.437	2.5635
7570411	0.0083	-0.0776	1.0122	1.3428	7.6904	2.4414
7582412	0.0142	-0.0449	0.9976	3.1128	8.7891	0.3052
7594412	-0.0122	-0.0156	1.0098	2.2583	9.3994	0.6714
7606465	-0.0239	-0.0186	1.0293	0.7935	8.1787	3.6011
7620407	-0.0386	-0.061	1.0303	0.4272	5.127	6.3477
7632412	-0.0356	-0.0903	1.0283	0.6104	3.7842	6.7139
7644412	-0.042	-0.0918	0.9902	-1.8921	2.8687	6.7139
7656416	-0.0171	-0.1221	0.9707	-3.0518	4.2114	5.9814
7668407	-0.0103	-0.0952	0.9482	-6.0425	7.7515	3.2959
7680412	-0.0137	-0.0698	0.9863	-7.019	12.6343	2.6245
7692411	-0.0273	-0.0635	1.021	-3.2349	12.8174	3.2959
7704420	-0.0107	-0.0752	1.042	0.3662	9.5215	3.418
7716407	-0.0063	-0.0571	1.0347	2.5024	4.6997	2.5024
7728412	-0.0063	-0.0142	0.9795	-0.9766	-0.5493	3.2959
7742411	0.0083	-0.0186	0.9575	-1.8921	0.6104	5.9814
7754416	0.0044	-0.0332	0.958	-0.8545	5.127	8.8501
7766407	-0.0059	-0.0605	0.9844	0.9766	11.2915	11.5967
7778412	-0.0015	-0.1079	1.041	0.3052	14.2212	12.5122
7790411	0.0015	-0.1616	1.0786	0.1221	13.3667	10.1318
7802416	-0.0068	-0.1328	1.0591	-1.0376	5.3101	4.7607
7814407	-0.0229	-0.0303	0.9819	-4.9438	-1.8921	-0.2441
7826412	-0.0283	0.0322	0.8901	-10.437	-2.6245	4.3335
7838407	-0.0288	-0.0469	0.8701	-13.6719	6.8359	10.9253
7852530	-0.0664	-0.1216	0.9453	-12.5732	21.1182	16.3574
7864403	-0.5845	0.3643	1.9634	31.25	13.855	34.1797
7877525	-0.1123	-0.3193	1.2168	0.6104	-5.8594	35.7666
7889389	0.0269	-0.4058	0.9541	-16.0522	-3.8452	18.5547
7901408	-0.0029	-0.2539	1.0142	-12.6953	0.7324	-1.3428
7913459	-0.0132	-0.1274	1.041	-3.2349	4.6997	-9.4604
7925412	-0.0957	0.0811	0.8818	1.77	4.0894	-7.6904
7937407	-0.1279	0	0.9336	-7.0801	9.7656	7.3242
7949408	-0.1504	-0.1558	0.9556	-13.0005	23.5596	14.5264
7961384	-0.043	-0.27	1.1445	1.4038	36.3159	9.7656
7975412	-0.0249	-0.1567	1.2656	18.4326	33.9966	-2.1362
7987403	-0.0308	-0.0454	1.3364	22.3389	18.6768	-6.6528
7999408	-0.0557	0.1094	1.2573	23.2544	-6.958	-8.606
8011403	-0.1089	0.2432	1.0557	4.6387	-33.2031	-1.1597
8023403	-0.1333	0.2217	0.8672	-9.5825	-47.0581	12.4512
8035388	-0.125	0.0972	0.7197	-11.0474	-38.147	30.5176
8047408	-0.0586	-0.1113	0.687	-9.4604	-8.2397	43.2739
8059403	0.0098	-0.3149	0.8428	-3.7842	28.9917	46.3867
8071408	0.0674	-0.4678	1.0605	5.6763	52.7954	30.4565
8085403	0.0366	-0.3608	1.2407	8.9722	42.9077	-1.1597
8097408	-0.04	-0.1348	1.2661	10.6812	11.9019	-16.8457
8109407	-0.1265	0.0537	1.0938	6.1035	-25.5127	-13.9771
8122449	-0.1631	0.0913	0.8647	-10.376	-45.5322	-4.0283
8133722	-0.1543	-0.0024	0.7915	-12.207	-42.1753	9.2163
8146408	-0.0933	-0.1372	0.7886	2.1362	-20.9351	17.0288
8158403	-0.0679	-0.21	0.8394	9.7656	-1.5869	17.0288
8170412	-0.1021	-0.229	0.9014	6.4087	9.7656	9.5825
8182384	-0.1704	-0.1689	0.9771	5.9814	6.7749	1.709
8196399	-0.229	-0.082	0.9326	5.5542	-3.6011	2.3193
8208407	-0.2231	-0.0825	0.8433	-3.54	-5.0659	9.3994
8220457	-0.2212	-0.1548	0.8354	-3.9062	3.418	18.7988
8233562	-0.1948	-0.2407	0.8672	3.8452	16.0522	20.9961
8246399	-0.2002	-0.2627	0.9404	8.9722	23.7427	15.9302
8258389	-0.1714	-0.2871	1.0156	8.667	23.2544	8.1787
8270403	-0.1362	-0.2744	1.0684	11.1694	17.6392	-3.3569
8282384	-0.0898	-0.1953	1.1001	10.8643	12.085	-12.207
8294408	-0.0884	-0.146	1.1309	11.4746	5.188	-14.9536
8306407	-0.0918	-0.1118	1.1387	13.1836	-5.9814	-16.3574
8320441	-0.0381	-0.0474	1.0454	11.8408	-18.3105	-22.3999
8332403	0.0396	0.0981	1.0386	16.2354	-16.3574	-21.5454
8344412	0.1167	0.1196	1.1094	24.353	-11.9019	-15.686
8356388	0.0854	0.1289	1.1162	17.8833	-12.207	-12.5732
8368408	0.0078	0.209	1.1772	6.4697	-12.6343	3.6621
8380403	0.0635	0.062	1.1294	-1.4038	-19.7144	9.5215
8392408	-0.0317	0.1372	1.0063	-18.1274	-20.813	11.6577
8404407	0.0791	-0.0996	0.9741	-25.3296	-20.5078	13.9771
8416408	0.0039	-0.0171	0.9766	-18.2495	-10.9863	11.5356
8430403	0.0879	-0.1284	0.9829	-8.1787	-1.6479	8.9722
8442412	0.0747	-0.1064	1.0049	-2.2583	1.1597	-1.709
8454407	0.0469	-0.0015	1.0732	1.0986	-0.9155	-2.5635
8466408	0.0229	0.0161	1.0361	0.4272	-5.3711	0.4272
8478403	0.0195	0.002	0.9976	-5.9814	-9.3384	7.019
8490412	0.0488	-0.0635	1.0103	-9.3994	-10.6812	5.9814
8502407	0.0332	-0.0425	0.9922	-7.1411	-8.4229	2.0752
8514408	0.0205	-0.0254	1.0142	-4.2114	-6.3477	0.2441
8526464	-0.0415	-0.0122	1.0508	-0.6714	-10.3149	0.3052
8538412	-0.0552	-0.0103	1.0356	4.9438	-18.1885	1.2817
8552407	-0.0425	-0.0142	0.9692	7.2021	-24.353	2.6855
8564412	-0.0381	-0.0332	0.9111	6.4697	-24.1089	3.1128
8576411	-0.061	-0.0527	0.8711	4.2725	-20.9961	3.2349
8588416	-0.0298	-0.0591	0.8467	5.6152	-12.4512	2.5024
8601529	-0.043	-0.0376	0.8618	3.3569	-2.6855	1.77
8614412	-0.0483	-0.0391	0.9204	0.6714	5.127	3.7842
8626411	-0.0732	-0.0898	0.9897	1.5869	8.1177	6.0425
8638416	-0.0601	-0.1289	1.0386	6.4087	5.4932	3.54
8650407	-0.0767	-0.1143	1.0381	8.9111	0.3662	-2.3804
8664412	-0.0781	-0.0586	1.0122	6.958	-6.1035	-6.6528
8676411	-0.0781	-0.0166	0.9873	6.4087	-9.3994	-6.3477
8688416	-0.061	-0.0347	0.9751	8.3618	-8.3618	-2.6855
8700407	-0.062	-0.0703	0.9678	8.3008	-5.9204	0
8712412	-0.0605	-0.1035	0.9761	6.7139	-3.479	-0.1221
8724411	-0.0649	-0.0991	1.0068	4.6387	-1.4038	-2.5635
8736412	-0.0728	-0.0762	1.0171	3.1738	-1.4038	-4.5776
8748407	-0.0674	-0.0479	1.0225	3.418	-1.1597	-5.7373
8760412	-0.0645	-0.0186	1.0234	2.4414	-1.2207	-5.4321
8772411	-0.0679	-0.0361	1.0269	-0.061	-2.1362	-2.0142
8794884	-0.0527	-0.0869	1.0039	-2.3804	-4.7607	0.061
8807402	-0.0459	-0.0972	0.9795	-1.9531	-4.5776	-2.1973
8819412	-0.0303	-0.0801	0.9688	-2.1973	-3.0518	-4.3945
8831448	-0.0347	-0.0581	0.9663	-4.2725	-1.2817	-5.6763
8843413	-0.0356	-0.0479	0.981	-6.7139	-1.2207	-5.9814
8855402	-0.0464	-0.0356	0.9727	-5.4321	-2.0142	-4.8828
8867412	-0.04	-0.0366	0.9536	-5.5542	-0.1831	-2.9297
8879398	-0.0298	-0.0576	0.9585	-7.6294	2.6245	-1.0986
8891408	-0.0312	-0.0781	0.9902	-6.0425	4.9438	-0.8545
8905452	-0.0098	-0.0972	1.0205	-3.8452	6.5308	-1.709
8917413	-0.0083	-0.1035	1.0391	-6.3477	4.9438	-4.1504
8929398	-0.0117	-0.0938	1.0527	-7.8735	0.7935	-6.8359
8942454	-0.0264	-0.0776	1.0444	-5.7983	-4.0283	-8.4229
8955417	-0.0254	-0.0581	1.0137	-0.9766	-7.4463	-7.6904
8967413	-0.0127	-0.0469	0.9849	0.7324	-9.2163	-7.3853
8979408	-0.002	-0.0293	0.9619	0	-7.9346	-5.9204
8991408	0.0059	-0.0244	0.9521	-1.8921	-3.7842	-3.2349
9003412	0.0005	-0.0513	0.9688	-4.3945	0.8545	0.061
9016450	-0.0151	-0.105	1	-6.1646	2.9907	1.3428
9030413	-0.0088	-0.1318	1.0259	-4.8218	2.5024	-2.0752
9042417	-0.0049	-0.1104	1.0439	-1.3428	0.5493	-6.958
9054398	-0.0195	-0.0698	1.043	2.9297	-2.8076	-8.9722
9066413	-0.0181	-0.042	1.0269	5.6152	-5.7983	-7.8125
9078398	-0.0244	-0.0581	1.001	4.1504	-6.958	-5.3711
9090417	-0.0093	-0.0669	0.9888	1.2817	-5.9204	-3.8452
9102416	0.0112	-0.083	0.9897	0.1221	-3.54	-4.1504
9114413	0.0244	-0.0825	1.0073	1.9531	-0.7324	-6.4087
9126408	0.0146	-0.0635	1.0176	1.6479	0	-7.6294
9140554	0.0176	-0.0537	1.043	3.1128	-1.5869	-8.1177
9153408	0.0068	-0.0273	1.0293	3.9673	-4.2725	-7.8735
9165413	0.0034	-0.0103	1.0078	1.2207	-5.0659	-5.7373
9177412	-0.0054	-0.0259	1.0146	0.9155	-5.0049	-3.418
9189417	0.0029	-0.041	1.0156	3.6621	-4.2114	-1.77
9201408	-0.0044	-0.0737	1.0337	4.0894	-2.5635	-0.5493
9213413	-0.022	-0.0991	1.0483	1.0986	-3.9062	-1.0376
9226448	-0.0322	-0.1196	1.0361	-0.6714	-7.4463	-3.7842
9238460	-0.0176	-0.1108	1.0029	0.7935	-9.0332	-6.5308
9250398	-0.0005	-0.0796	0.9741	1.77	-7.8125	-8.667
9264413	0.001	-0.0493	0.9731	1.9531	-5.5542	-8.3008
9276412	0.0122	-0.0479	0.9805	4.4556	-4.8218	-7.5684
9288413	0.0054	-0.0151	0.978	6.6528	-4.6387	-6.2866
9300408	0.0034	-0.0117	0.9692	4.4556	-3.479	-2.3193
9312408	-0.0132	-0.0527	0.9849	2.2583	-2.1973	2.3193
9325534	-0.002	-0.1182	0.9985	0.5493	-1.1597	2.3804
9338412	-0.0005	-0.1279	1.0107	0.7935	-1.8311	-2.8687
9350408	-0.0078	-0.0913	0.9941	0.7324	-3.1128	-6.5308
9362413	-0.0127	-0.0669	0.9717	0.3052	-1.5259	-4.2725
9376398	-0.0127	-0.0859	1.0034	-0.4272	2.3804	-3.1738
9388413	-0.001	-0.0942	1.0352	0.7935	2.1362	-1.77
9400398	0.0273	-0.1265	1.0024	-1.8921	2.9297	-5.4321
9412417	-0.0127	-0.0776	1.0371	-3.54	2.7466	-7.9956
9424412	-0.0127	-0.0596	1.0742	-0.9155	-3.8452	-5.0049
9436413	0.001	-0.021	0.9634	-3.6621	-7.5684	-0.7935
9448442	-0.0117	-0.0688	1.0132	-6.8359	-4.6387	1.1597
9460417	0.0098	-0.1299	0.9912	-0.8545	-5.3711	0.7935
9472412	0.0547	-0.1816	0.8701	-4.3945	3.2349	-8.3008
9484408	-0.0156	-0.1084	0.9844	-4.1504	10.7422	-14.7705
9498408	-0.0347	-0.0176	1.0415	0.2441	5.6763	-11.5967
9510417	-0.0303	0.0161	1.0352	-2.0142	-1.4648	-2.9297
9522412	0.0156	-0.0654	0.9692	-4.3335	-5.3711	0.9766
9534413	0.0083	-0.1411	0.9277	-4.3945	1.8921	-3.9673
9546408	-0.0181	-0.1025	0.9829	2.8076	6.7139	-6.4087
9558417	0.0093	-0.082	0.9634	2.1973	8.3008	-8.4229
9570398	-0.0078	-0.0781	1.0029	1.0376	10.9863	-10.1929
9582413	-0.022	-0.0825	1.0503	3.7231	10.8643	-10.5591
9594398	-0.0356	-0.0767	1.0454	3.2959	7.019	-10.7422
9608417	-0.021	-0.0723	1.0034	0.4272	5.0659	-10.0708
9620408	-0.0132	-0.0659	0.9819	0.061	6.3477	-9.8877
9632408	-0.0181	-0.0552	0.9849	-0.3662	8.8501	-9.3994
9644412	-0.0225	-0.0474	1.0112	0.9155	10.498	-9.3384
9656412	-0.0396	-0.0435	1.0298	2.4414	8.667	-8.667
9668408	-0.0186	-0.0732	1.0454	2.4414	5.6763	-8.2397
9681534	-0.0059	-0.0771	1.0264	3.54	1.1597	-11.2305
9693412	-0.0112	-0.0645	0.9785	4.6997	-1.1597	-13.7329
9705417	-0.001	-0.0352	0.937	4.3335	2.0142	-13.1836
9717408	-0.001	-0.022	0.939	1.8921	8.0566	-10.7422
9731534	-0.0068	-0.0273	0.9927	2.1362	13.855	-6.958
9743412	-0.0073	-0.0415	1.0132	3.418	13.5498	-5.8594
9755461	-0.0029	-0.0405	1.0161	2.5024	11.2305	-6.0425
9767408	-0.0024	-0.0396	1.0273	2.5635	9.4604	-6.1646
9779413	-0.0005	-0.0464	1.0356	3.6011	8.4839	-4.8828
9791412	-0.0034	-0.064	1.0327	2.7466	7.2021	-4.1504
9803408	-0.0181	-0.0869	1.0366	1.0986	6.0425	-4.6387
9815408	-0.0317	-0.1025	1.0439	1.5259	4.4556	-5.7373
9827408	-0.0381	-0.0889	1.0459	4.5166	1.2207	-8.5449
9839412	-0.0332	-0.0566	1.0259	6.4087	-0.7935	-9.8267
9853413	-0.0425	-0.0518	0.9985	4.5776	0.4883	-7.3242
9865408	-0.042	-0.0801	0.9932	2.8687	2.2583	-4.5166
9877417	-0.0381	-0.0957	0.9829	0.5493	2.7466	-6.1646
9889398	-0.0371	-0.1108	0.9883	-0.9155	4.3945	-8.1787
9901413	-0.0474	-0.1133	1.0186	3.2959	3.7842	-10.9863
9913398	0.144	-0.1152	0.9346	22.4609	-8.4839	11.9629
9925408	-0.02	-0.0859	1.1226	21.7896	-9.7046	11.0474
9937412	-0.0674	-0.0151	0.9399	7.5073	-16.2354	3.6011
9949413	-0.1616	-0.0732	1.0361	13.855	-16.5405	-5.5542
9963408	0.0093	-0.0679	0.9429	13.4888	-9.3384	-6.5918
9975399	-0.0547	0.1025	0.9321	9.9487	-10.0098	-0.9155
9987417	-0.0649	0.1719	0.834	12.146	-5.0049	9.3994
9999408	-0.0215	-0.0742	1.0029	8.1787	-4.0283	8.1177
10011413	-0.0498	-0.0503	0.9092	1.3428	-7.2632	-0.8545
10023412	-0.1045	-0.0977	1.0454	3.7231	-3.1738	-9.8267
10035417	-0.1074	0.04	0.7114	-2.1362	-5.188	-9.1553
10048602	-0.0615	0.0029	0.958	0.6104	-5.3101	-11.1694
10061420	-0.02	-0.271	1.1602	-0.061	-5.3101	-15.686
10075374	-0.001	-0.1006	0.9238	-7.4463	-4.7607	-26.123
10087375	0.0059	0.062	1.0195	5.249	4.9438	-24.1699
10099370	-0.0034	-0.1025	1.0405	-5.9814	0.7935	-19.5312
10112436	0.0142	0.103	0.9731	2.5024	-0.6104	-12.7563
10124370	-0.0327	-0.0093	1.0605	1.2817	-5.0049	-9.9487
10136375	-0.0181	-0.0552	1.082	-0.061	-4.8218	-8.1787
10148370	-0.0391	-0.0278	0.9941	-6.897	-2.7466	-9.9487
10160425	-0.0508	-0.0347	0.9248	-5.0659	-1.0376	-8.9722
10172370	-0.0522	0.001	1.0703	-7.3853	-1.8311	-8.1177
10184375	-0.0332	-0.1216	1.0684	-8.606	1.5869	-7.019
10198370	-0.0132	-0.0957	0.9873	-7.4463	3.8452	-8.9111
10210371	-0.0098	-0.123	1.0703	-2.1362	4.2114	-14.4653
10222374	0.0303	-0.0581	0.8999	-1.5869	4.2725	-18.6157
10234371	-0.0493	-0.1206	0.9839	-2.5635	4.2725	-19.7754
10246370	-0.0293	0.0103	0.9927	1.5259	4.8828	-16.1133
10258379	-0.0938	0.0864	1.043	3.418	4.4556	-8.667
10270424	-0.0537	-0.0239	1.02	-3.6621	3.1738	-4.5166
10282380	-0.0483	-0.0747	1.0352	-3.6011	1.1597	-3.0518
10294370	-0.021	-0.0928	1.0137	-0.4272	0.2441	-6.897
10308379	-0.0146	-0.0742	1	0.3052	2.4414	-12.4512
10320370	-0.0391	-0.0225	1.0127	-0.9766	2.6245	-15.1367
10332376	-0.0347	0.0039	0.9961	-0.7935	1.8311	-14.7095
10344374	-0.0293	0.0303	0.978	-1.8921	2.1362	-13.6108
10356380	-0.0444	0.0518	0.9668	-4.0894	3.479	-9.3994
10368386	-0.0532	0.0669	0.9404	-6.0425	8.5449	-1.0986
10380371	-0.0122	-0.0039	0.9697	-5.3101	14.5264	4.8828
10392374	0.0029	-0.0713	1.0156	-3.6621	15.625	-2.3804
10404376	-0.0361	-0.0562	1.0977	-3.6621	9.5825	-11.7798
10419498	-0.0483	-0.0029	1.1011	-2.0142	-3.8452	-12.085
10432375	-0.0381	-0.0107	1.0273	-1.709	-7.7515	-9.7046
10444370	-0.0381	-0.02	0.9873	-0.3052	-6.3477	-9.4604
10456379	-0.0386	-0.0254	0.9766	1.0986	-3.479	-8.2397
10468366	-0.0479	-0.0254	0.9805	-1.709	-1.1597	-6.7749
10480375	-0.0347	-0.0522	1.0098	-4.2114	-0.5493	-5.6152
10492370	-0.0229	-0.0601	1.022	-1.8311	-2.1973	-7.6294
10504379	-0.0171	-0.0376	1	0.9766	-2.6855	-8.0566
10516370	-0.0293	-0.0435	0.9702	-0.4883	-2.4414	-5.4932
10528376	-0.0195	-0.0933	0.9648	-5.0049	-0.3662	-5.4932
10542374	-0.0063	-0.1147	0.9624	-3.9673	3.1738	-11.3525
10554371	-0.0107	-0.0537	0.9771	-0.9155	6.958	-16.7847
10566370	-0.0425	0.0068	1.0112	-0.1221	8.7891	-15.9912
10578380	-0.0454	-0.002	1.0591	0.7935	7.1411	-10.6812
10590374	-0.0605	-0.0332	1.0562	1.0376	2.3804	-6.7139
10602375	-0.0747	-0.0552	1	-3.6621	-3.1128	-5.6152
10614370	-0.0649	-0.1133	0.9429	-10.1929	-2.6855	-6.1646
10626380	-0.0493	-0.1694	0.9346	-12.5122	1.77	-11.1694
