Timestamp(us)	AccelX(g)	AccelY(g)	AccelZ(g)	GyroX(dps)	GyroY(dps)	GyroZ(dps)
7491405	-0.0117	0.0039	1.0078	0.6714	-0.8545	-0.2441
7503433	-0.0103	0.0078	1.0054	1.0376	-0.8545	-0.2441
7515401	-0.0088	0.0054	1.0083	0.5493	-0.7324	-0.2441
7527405	-0.0117	0.0034	1.0078	0.8545	-0.8545	-0.1831
7539401	-0.0127	0.0054	1	0.9155	-0.6714	-0.061
7551401	-0.0181	0.0039	1.0063	0.7324	-0.6714	-0.061
7563396	-0.0176	0.0044	1.0107	1.0376	-0.4883	-0.061
7576526	-0.0146	0.0083	1.0059	0.7935	-0.6714	0.061
7590526	-0.0117	0.0088	1.0078	0.6104	-0.8545	0
7602401	-0.0073	0.0068	1.0098	0.4883	-0.7324	-0.061
7614401	-0.0112	0.002	1.02	0.6104	-0.6104	-0.1221
7626396	-0.0137	0.0044	1.0078	0.9155	-0.7935	-0.1221
7638405	-0.0156	0.0044	1.0034	0.7324	-0.7324	-0.1831
7650396	-0.0142	0.0024	1.002	0.8545	-0.6714	-0.061
7662405	-0.0137	0.0049	1.0073	0.7935	-0.7324	-0.1221
7674405	-0.0161	0.0068	1.0059	0.6714	-0.7935	-0.1831
7686405	-0.0088	0.0068	1.0112	0.7935	-0.6714	-0.1221
7700401	-0.0151	0.0054	1.0117	0.9766	-0.7324	-0.061
7712396	-0.0127	0.0068	1.0151	0.8545	-0.7324	-0.2441
7724405	-0.0181	0.0083	1.0112	0.6714	-0.7324	-0.061
7736401	-0.0171	0.0098	1.0093	0.5493	-0.9155	-0.2441
7748401	-0.0146	0.0049	1.0078	0.5493	-0.9155	-0.061
7760405	-0.0137	0.0034	1.0098	0.6104	-0.7935	0
7772405	-0.0122	0.0098	1.0059	0.6714	-0.9155	-0.1831
7784401	-0.0166	0.0073	1.0078	0.9766	-0.6714	-0.1221
7796401	-0.0156	0.0044	1.0049	0.7935	-0.6714	-0.1221
7808438	-0.0176	0.002	1.0059	0.7324	-0.6714	-0.2441
7822409	-0.0127	0.0068	1.0078	0.9155	-0.7324	-0.061
7834405	-0.0132	0.002	1.0073	0.8545	-0.8545	-0.1221
7846409	-0.0112	0.0078	1.0151	0.6714	-0.7324	-0.061
7858405	-0.0146	0.0049	1.0083	0.7935	-0.8545	-0.1221
7870413	-0.0176	0.0054	1.0054	0.6104	-0.7935	-0.1831
7882400	-0.0122	0.0103	1.0049	0.7935	-0.7935	-0.3662
7894409	-0.0117	0.0039	1.0127	0.7324	-0.7324	-0.061
7906404	-0.0107	0.0073	1.0093	0.7324	-0.9155	-0.061
7918409	-0.0151	0.0059	1.0098	0.7935	-0.8545	-0.3052
7930409	-0.0161	0.0054	1.0063	0.8545	-0.6714	-0.3662
7945526	-0.0146	0.0059	1.0059	0.7935	-0.7935	-0.1221
7958409	-0.0156	0.0054	1.0063	0.7935	-0.8545	-0.1831
7970404	-0.0127	0.0073	1.0054	0.7324	-0.6714	-0.1831
7982405	-0.0122	0.0083	1.0127	0.6714	-0.6104	-0.3662
7994409	-0.0107	0.0078	1.0044	0.9766	-0.7324	0.061
8006409	-0.0103	0.0073	1.0073	0.7324	-0.7324	0.1831
8018405	-0.0137	0.0063	1.0156	0.9766	-0.7324	-0.1221
8030409	-0.0156	0.0054	1.0098	0.6104	-0.6714	-0.061
8042409	-0.0176	0.0049	1.0039	0.5493	-0.7935	-0.061
8056404	-0.0132	0.0059	1.0073	0.8545	-0.6104	0
8068405	-0.0103	0.0088	1.0024	0.4883	-0.7935	0.061
8080409	-0.0137	0.0063	1.0093	0.9155	-0.6104	0
8092409	-0.0103	0.0049	1.0049	0.7324	-0.7324	-0.2441
8104409	-0.0151	0.0078	1.0039	0.7324	-0.7935	-0.1221
8116486	-0.0122	0.0005	1.0083	0.6714	-0.7324	0
8128405	-0.0161	0.0073	1.0068	0.6104	-0.6104	-0.1221
8140404	-0.0151	0.0068	1.0078	0.7935	-0.6104	-0.3662
8152409	-0.0151	0.0127	1.0039	0.5493	-0.7935	-0.3052
8164405	-0.0156	0.0059	1.0078	0.7324	-0.9766	-0.061
8178409	-0.0107	0.0049	1.0127	0.6714	-0.7324	-0.1221
8190413	-0.0122	0.0068	1.0059	0.6714	-0.8545	-0.2441
8202400	-0.0137	0.0059	1.0093	0.8545	-0.7935	0.061
8214405	-0.0166	0.0078	1.0068	0.7324	-0.7935	-0.2441
8225720	-0.0146	0.0049	1.0063	0.6714	-0.6714	-0.2441
8238409	-0.0146	0.0073	1.0073	0.8545	-0.6714	-0.061
8250409	-0.0122	0.0073	1.0044	0.6714	-0.6714	-0.1831
8262405	-0.0098	0.0073	1.0098	0.7324	-0.9155	0
8274409	-0.0146	0.0034	1.0063	0.6714	-0.7324	-0.3052
8286409	-0.0127	0.0073	1.0083	0.8545	-0.7935	-0.2441
8301526	-0.0161	0.0049	1.0137	0.6714	-0.7935	-0.1831
8314405	-0.0122	0.0078	1.002	0.7935	-0.8545	-0.2441
8326409	-0.0137	0.0073	1.0098	0.6104	-0.6714	-0.061
8338409	-0.0093	0.0063	1.0029	0.7324	-0.6714	0
8350409	-0.0137	0.0068	1.0088	0.8545	-0.7935	-0.3662
8362405	-0.0107	0.0049	1.0088	0.7324	-0.7324	-0.1831
8374405	-0.0146	0.0093	1.0088	1.0986	-0.7324	-0.1221
8386409	-0.0161	0.0068	1.0127	0.6104	-0.8545	-0.061
8398400	-0.019	0.0068	1.0015	0.7324	-0.6104	-0.2441
8412409	-0.0161	0.0054	1.0088	0.6714	-0.7935	-0.061
8424441	-0.0112	0.0073	1.0088	0.7935	-0.7324	0
8436405	-0.0098	0.0083	1.0068	0.7324	-0.6714	-0.061
8448405	-0.0112	0.0024	1.0068	0.6714	-0.7324	-0.2441
8460400	-0.0127	0.0059	1.0044	1.0376	-0.9155	-0.1221
8472409	-0.0122	0.002	1.0049	0.6714	-0.6714	0.061
8484400	-0.0176	0.0068	1.0044	0.7935	-0.6714	-0.1831
8496405	-0.0137	0.0063	1.0107	0.8545	-0.8545	-0.061
8508409	-0.0122	0.0039	1	0.7935	-0.6714	-0.061
8520409	-0.021	0.0054	1.0103	0.9155	-0.9155	-0.061
8542877	-0.0151	0.0049	1.0049	0.8545	-0.7324	-0.1221
8555405	-0.0103	0.0063	1.0039	0.6714	-0.5493	-0.1831
8567397	-0.0127	0.0073	1.002	0.6714	-0.7935	-0.1221
8579405	-0.0103	0.0049	1.0063	0.7935	-0.6104	-0.061
8591405	-0.0103	0.0083	1.0098	0.7324	-0.7324	-0.1831
8603405	-0.0117	0.0054	1.0059	0.8545	-0.6104	-0.1831
8615401	-0.0146	0.0063	1.0083	0.7324	-0.7935	-0.061
8627397	-0.0117	0.0078	1.0049	0.6714	-0.6104	-0.061
8639401	-0.0127	0.0059	1.0103	0.6714	-0.7324	-0.061
8651401	-0.0142	0.0054	1.0059	0.9155	-0.7324	0.061
8799523	-0.0068	0.0063	1.0049	0.6714	-0.7935	0
8812401	-0.0093	0.0083	1.0103	0.9155	-0.7935	0.061
8824405	-0.0127	0.0044	1.0059	0.6714	-0.7324	-0.2441
8836401	-0.0156	0.0039	1.0039	0.6104	-0.8545	-0.1831
8848401	-0.0244	0.0088	1.0005	0.6714	-0.8545	-0.2441
8860401	-0.0151	0.0054	1.0049	0.7324	-0.6104	-0.061
8872405	-0.0151	0.0054	1.0068	0.7324	-0.6104	0
8884405	-0.0103	0.0068	1	0.7935	-0.7935	-0.061
8897401	-0.0073	0.002	1.0142	0.8545	-0.8545	-0.3052
8909401	-0.0132	0.0044	1.0005	0.7935	-0.7324	-0.1221
8923401	-0.0151	0.0034	1.0068	0.8545	-0.6104	-0.1221
8935474	-0.0161	0.0044	1.0137	0.7935	-0.7324	-0.061
8946715	-0.0161	0.002	1.0054	0.9766	-0.6714	-0.1831
8959405	-0.0156	0.0098	1.0161	0.6714	-0.5493	-0.1221
8971405	-0.0024	0.0039	1.002	0.7324	-0.6104	0
8983401	-0.0073	0.001	1.0239	0.8545	-0.9155	0.061
8995401	-0.0122	0.0063	1.002	0.6104	-0.8545	-0.3052
9007397	-0.0151	0.0029	1.0117	0.9766	-0.7935	-0.2441
9019405	-0.0195	0.0078	1.0093	0.4883	-0.9155	0
9033430	-0.0181	0.0093	0.9976	0.9155	-0.7324	0.061
9045397	-0.0146	0.0054	1.0117	0.8545	-0.9155	-0.061
9057405	-0.0093	0.0054	1.001	0.7935	-0.6714	-0.1831
9069397	-0.0098	0.0039	1.0142	0.5493	-0.6714	0.061
9081401	-0.0073	0.0049	1.0005	0.7324	-0.5493	0
9093397	-0.0137	0.0034	1.0161	0.7935	-0.8545	-0.061
9105405	-0.0171	0.0049	0.9971	0.7935	-0.6104	0
9117391	-0.019	0.0088	1.0117	0.7324	-0.6104	-0.1221
9129405	-0.0166	0.002	1.0063	0.6714	-0.7935	-0.1831
9141453	-0.0127	0.0083	1.0063	0.6104	-0.6714	-0.061
9155401	-0.0146	0.0068	1.0122	0.7935	-0.7935	-0.061
9168519	-0.0132	0.0068	1.0029	0.7324	-0.6714	-0.1831
9179730	-0.0137	0.0078	1.0117	0.7324	-0.7324	0.1831
9192401	-0.0127	0.0049	1.0024	0.9155	-0.6714	-0.3662
9204409	-0.0127	0.0068	1.0078	0.6714	-0.7324	-0.1221
9216397	-0.0127	0.0049	1.0059	0.4883	-0.5493	-0.1221
9228405	-0.0098	0.0049	1.0112	0.7935	-0.6714	-0.1831
9240397	-0.0103	0.0059	1.0088	0.8545	-0.7324	0
9252409	-0.0132	0.0034	1.0107	0.6714	-0.7935	-0.1831
9264387	-0.0156	0.0044	1.0078	0.8545	-0.8545	-0.1221
9278405	-0.019	0.0059	1.001	0.7324	-0.7324	0
9290401	-0.0137	0.0059	1.0054	0.6714	-0.6714	-0.1221
9302405	-0.0142	0.0059	1.0078	0.5493	-0.7324	-0.1831
9314401	-0.0103	0.0059	1.0059	0.9766	-0.8545	-0.1831
9326397	-0.0142	0.0068	1.0112	0.7935	-0.6104	-0.1831
9338405	-0.0122	0.0063	1.0083	0.9766	-0.7935	-0.1221
9350401	-0.0117	0.0059	1.002	0.9155	-0.7324	-0.1221
9362401	-0.0146	0.0083	1.0044	0.7324	-0.9155	-0.1831
9374401	-0.0171	0.0088	1.0068	0.8545	-0.5493	-0.1221
9388413	-0.0146	0.0068	1.0088	0.7324	-0.7324	-0.1831
9400401	-0.0156	0.0063	1.0063	0.7935	-0.7324	-0.1221
9412397	-0.0103	0.0049	1.0073	0.8545	-0.6714	-0.061
9424405	-0.0127	0.0073	1.0078	0.6104	-0.6714	-0.1831
9436405	-0.0112	0.0068	1.0073	0.5493	-0.6104	-0.061
9448413	-0.0156	0.0044	1.0083	0.8545	-0.7324	-0.1831
9460401	-0.0137	0.0039	1.0103	0.7324	-0.7324	-0.061
9472405	-0.0161	0.0059	1.0068	0.6104	-0.7935	-0.1831
9484405	-0.0137	0.0068	1.0078	0.7935	-0.6714	-0.061
9496401	-0.0146	0.0088	1.0044	0.7324	-0.6104	-0.1221
9510401	-0.0127	0.0073	1.0063	0.7324	-0.7935	0
9532700	-0.0142	0.0054	1.0078	0.6714	-0.7324	0
9613656	-0.0103	0.001	1.0078	0.7935	-0.5493	-0.1831
9692651	-0.0137	0.0083	1.0146	0.8545	-0.7324	-0.2441
9732523	-0.0122	0.0063	1.0054	0.6714	-0.6714	-0.3662
9744405	-0.0122	0.0039	1.0073	0.7324	-0.6104	-0.1831
9756421	-0.0132	0.0049	1.0039	0.5493	-0.7324	-0.3662
9768401	-0.0151	0.0029	1.0039	0.8545	-0.6714	-0.1831
9780401	-0.0132	0.0039	1.0083	0.8545	-0.8545	-0.2441
9792405	-0.0146	0.0054	1.0063	0.8545	-0.9155	-0.1831
9806523	-0.0117	0.0039	1.0122	0.7935	-0.8545	-0.1831
9818401	-0.0127	0.0073	1.0063	0.7324	-0.6104	-0.1221
9830405	-0.0156	0.0093	1.0078	0.7935	-0.8545	0
9842405	-0.0122	0.0093	1.0093	0.6104	-0.7324	-0.061
9854417	-0.0146	0.0083	1.0059	0.7935	-0.6714	-0.061
9866401	-0.0103	0.0068	1.0068	0.6714	-0.5493	-0.1221
9878401	-0.0127	0.0088	1.0039	0.7935	-0.6104	-0.2441
9890405	-0.0146	0.0024	1.0078	0.9155	-0.3662	-0.1831
9902397	-0.0176	0.0044	1.0098	0.6104	-0.6714	-0.1221
9916405	-0.0146	0.0063	1.0059	0.7935	-0.8545	-0.1221
9928405	-0.0117	0.0044	1.0103	0.9155	-0.9155	0
9940405	-0.0122	0.0054	1.0034	0.6714	-0.6714	-0.1221
9952401	-0.0132	0.0039	1.0063	0.7324	-0.7324	-0.061
9964397	-0.0112	0.0044	1.0107	0.6714	-0.6714	-0.1221
9976405	-0.0137	0.0083	1.0059	0.9155	-0.6714	0
9988401	-0.0137	0.0054	1.0122	0.7935	-0.7324	-0.061
10000401	-0.0186	0.0068	1.0083	0.7935	-0.8545	-0.1831
10012401	-0.0161	0.0063	1.0054	0.7324	-0.7935	-0.1221
10024405	-0.0156	0.0083	1.0059	0.7935	-0.7324	-0.1221
10038401	-0.0137	0.0083	1.0068	0.6104	-0.6104	-0.2441
10050397	-0.0137	0.0068	1.0088	0.7935	-0.7324	-0.061
10062587	-0.0112	0.0059	1.0093	0.9155	-0.7935	-0.1221
10075405	-0.0103	0.0073	1.0049	0.7324	-0.6714	-0.061
10087401	-0.0107	0.0059	1.0044	0.7935	-0.4272	-0.2441
10100523	-0.0093	0.0044	1.0083	0.6714	-0.8545	-0.1221
10113405	-0.0151	0.0049	1.0059	0.9766	-0.6714	-0.3052
10125405	-0.0151	0.0093	1.0039	0.8545	-0.7935	-0.1221
10137401	-0.0151	0.0063	1.0068	0.6104	-0.9155	0
10149401	-0.0117	0.0068	1.0073	0.8545	-0.7324	-0.061
10163421	-0.0137	0.0098	1.0093	0.6104	-0.6104	-0.1221
10175401	-0.0161	0.0078	1.0063	0.7324	-0.7324	0
10187406	-0.0132	0.0029	1.0088	0.7324	-0.5493	-0.1831
10199397	-0.0103	0.0063	1.0093	0.7324	-0.8545	-0.2441
10211409	-0.0127	0.0073	1.0103	0.7935	-0.7324	-0.1221
10223387	-0.0122	0.0049	1.0068	0.9155	-0.8545	-0.1221
10235406	-0.0132	0.0063	1.0088	0.7935	-0.8545	-0.1831
10247397	-0.0161	0.0024	1.0044	0.6714	-0.7935	0
10259409	-0.0151	0.0034	1.0132	0.7324	-0.7324	-0.1221
10273397	-0.0176	0.0039	1.0073	0.6714	-0.4883	-0.1221
10285413	-0.0127	0.0078	1.0049	0.7935	-0.6104	-0.1221
10297401	-0.0117	0.0073	1.0059	0.7935	-0.7324	-0.3052
10309405	-0.0127	0.0078	1.0073	0.6714	-0.7324	-0.1221
10321397	-0.0127	0.0068	1.0073	0.7935	-0.6714	-0.1831
10333406	-0.0112	0.0093	1.0068	0.7324	-0.9766	-0.1831
10345401	-0.0112	0.0063	1.0063	0.7935	-0.9155	-0.1831
10357409	-0.0122	0.0063	1.0073	0.8545	-0.7324	-0.1221
10369417	-0.0156	0.0044	1.0063	0.7935	-0.8545	-0.061
10381406	-0.0166	0.0054	1.0068	0.7935	-0.8545	-0.1831
10395401	-0.0137	0.0054	1.0098	0.6714	-0.6714	0
10407405	-0.0127	0.0054	1.0093	0.6104	-0.6714	-0.1831
10419401	-0.0127	0.0088	1.0073	0.7935	-0.7935	-0.3052
10431401	-0.0127	0.0063	1.0078	0.8545	-0.6714	-0.1221
10443405	-0.0122	0.0068	1.0063	0.6714	-0.9155	-0.2441
10455401	-0.0103	0.0029	1.0088	0.7935	-0.7324	-0.061
10468523	-0.0146	0.0068	1.0039	0.7324	-0.9155	-0.1831
10481397	-0.0146	0.0034	1.0093	0.7324	-0.7324	-0.1221
10493405	-0.0132	0.0054	1.0078	0.7324	-0.6714	-0.1831
10507401	-0.0146	0.0068	1.0059	0.6714	-0.6104	0
10519401	-0.0161	0.0073	1.0088	0.7935	-0.8545	-0.1221
10531405	-0.0161	0.0068	1.0049	0.6714	-0.5493	-0.061
10543397	-0.0146	0.0049	1.0059	0.7324	-0.7324	0.061
10555401	-0.0137	0.0068	1.0044	0.6714	-0.6714	-0.2441
10567397	-0.0103	0.0063	1.0049	0.7324	-0.7935	-0.061
10579405	-0.0137	0.0063	1.0054	0.7324	-0.7324	-0.1221
10591405	-0.0127	0.0073	1.0039	0.6714	-0.4883	-0.1831
10603401	-0.0132	0.0049	1.0088	0.6714	-0.4883	-0.061
10615401	-0.0137	0.0049	1.0068	0.7935	-0.7935	-0.061
10629397	-0.0161	0.0078	1.0039	0.7935	-0.7935	-0.061
10641405	-0.0142	0.0063	1.0034	0.6104	-0.8545	-0.1221
10653401	-0.0166	0.0107	1.0054	0.7935	-0.9155	-0.2441
10665401	-0.0127	0.0059	1.0103	0.7324	-0.8545	-0.1221
10677437	-0.0127	0.0034	1.0049	0.7324	-0.7324	0
10689405	-0.0166	0.0063	1.0088	0.6714	-0.8545	-0.1831
10701401	-0.0137	0.0078	1.0024	0.7324	-0.6104	-0.1221
10713401	-0.0142	0.0083	1.0088	0.7324	-0.6104	-0.1831
10725405	-0.0132	0.0063	1.0068	0.6104	-0.9155	-0.061
10747878	-0.0146	0.0068	1.0107	0.6714	-0.7935	-0.061
10760401	-0.0122	0.0088	1.0059	0.9155	-0.6104	-0.1221
10772397	-0.0176	0.0044	1.001	0.8545	-0.7935	-0.1221
10784397	-0.0132	0.0044	1.0093	0.7324	-0.4883	-0.1831
10796397	-0.0127	0.0029	1.0039	0.7324	-0.7324	-0.1221
10808401	-0.0122	0.0044	1.0103	0.7324	-0.7324	0
10821406	-0.0117	0.0054	1.0044	0.6714	-0.6104	-0.1831
10833402	-0.0151	0.0029	1.0107	0.8545	-0.7935	-0.061
10845402	-0.0151	0.0093	1.0039	0.7324	-0.6714	-0.2441
10857406	-0.0166	0.0073	1.0078	0.9155	-0.6714	0
10871402	-0.0156	0.0083	1.0044	0.6714	-0.7935	0
10883418	-0.0103	0.0083	1.0039	0.6714	-0.5493	0
10895406	-0.0093	0.0068	1.0049	0.6714	-0.7935	-0.2441
10907406	-0.0103	0.0078	1.0068	0.4883	-0.7935	-0.061
10919402	-0.0161	0.0073	1.0024	0.8545	-0.5493	-0.1221
10931402	-0.0171	0.0063	1.0034	0.6714	-0.8545	-0.1221
10943402	-0.0156	0.0063	1.0088	0.7324	-0.7324	-0.1831
10955406	-0.019	0.0059	1.0015	0.8545	-0.7935	-0.1831
10967397	-0.0093	0.0054	1.0059	0.7324	-0.7935	-0.061
10981405	-0.0107	0.0049	1.0044	0.4883	-0.7324	0.061
10993406	-0.0112	0.0039	1.0083	0.7935	-0.8545	0
11005406	-0.0137	0.0049	1.0132	0.7935	-0.7324	-0.061
11017402	-0.0166	0.0049	1.0063	0.6714	-0.6104	-0.061
11029402	-0.02	0.0068	1.0117	0.6104	-0.8545	-0.1831
11041406	-0.0181	0.0063	1.0107	0.7935	-0.8545	0
11053401	-0.0156	0.0059	1.0127	0.7935	-0.7935	0.1221
11065402	-0.0151	0.0112	1.0103	0.7324	-0.7324	-0.1831
11077402	-0.0112	0.0093	1.0103	0.7324	-0.7324	0
11090406	-0.0112	0.0063	1.0103	0.6714	-0.7935	-0.1221
11104402	-0.0142	0.0078	1.0083	0.7324	-0.8545	-0.1221
11116397	-0.0166	0.0063	1.0112	0.6104	-0.6714	-0.1831
11128406	-0.0137	0.0068	1.0063	0.6714	-0.7324	-0.1831
11140401	-0.0107	0.0049	1.0034	0.6104	-0.8545	-0.1221
11152402	-0.0132	0.0088	1.0059	0.5493	-0.6714	-0.1221
11164402	-0.0117	0.0073	1.0063	0.5493	-0.5493	-0.061
11176406	-0.0132	0.0015	1.0049	0.7935	-0.7935	-0.2441
11189532	-0.0132	0.0078	1.0015	0.7935	-0.6104	0
11202402	-0.0103	0.0049	1.0078	0.7935	-0.7324	0
11216402	-0.0103	0.0103	1.0151	0.7935	-0.7324	0
11228406	-0.0093	0.0039	1.0073	0.6104	-0.9155	-0.061
11240406	-0.0122	0.0073	1.0112	0.5493	-0.7324	-0.1221
11252402	-0.0151	0.0059	0.9985	0.7324	-0.7935	-0.061
11264397	-0.0166	0.0093	1.0059	0.7324	-0.7935	-0.1221
11276406	-0.0205	0.0039	1.001	0.8545	-0.7324	-0.1831
11288398	-0.0171	0.0049	1.0122	0.7935	-0.7324	-0.061
11300402	-0.0156	0.0078	1.0103	0.7324	-0.6714	-0.3052
11312397	-0.0132	0.0083	1.0044	0.7324	-0.7935	-0.1221
11324406	-0.0078	0.0063	1.0093	0.7324	-0.7324	-0.2441
11338402	-0.0103	0.0068	1.0054	0.6104	-0.6104	-0.1221
11350402	-0.0127	0.0059	1.0098	0.7935	-0.7935	-0.1221
11362401	-0.0161	0.0049	1.0078	0.7324	-0.8545	-0.1831
11374402	-0.0146	0.0059	1.0073	0.9155	-0.7324	-0.2441
11386397	-0.019	0.0049	1.0083	0.6714	-0.7324	-0.2441
11398406	-0.0142	0.0054	1.0083	0.7935	-0.8545	-0.2441
11410401	-0.0112	0.0073	1.002	0.6714	-0.7324	-0.061
11422410	-0.0107	0.0039	1.0083	0.6714	-0.6104	-0.1221
11434397	-0.0112	0.0117	1.0044	0.7324	-0.7324	0.061
11448406	-0.0137	0.0029	1.0068	0.8545	-0.8545	-0.1831
11460392	-0.0142	0.0083	1.0024	0.7324	-0.6714	-0.1831
11472410	-0.0161	0.0093	1.0039	0.7935	-0.7935	-0.2441
11484397	-0.0122	0.0088	1.0078	0.5493	-0.7935	0
11496406	-0.0137	0.0063	1.0078	0.6104	-0.5493	-0.061
11508401	-0.0151	0.0039	1.0044	1.0376	-0.9766	-0.1221
11520410	-0.0127	0.0063	1.0088	0.4272	-0.7935	-0.1221
11532405	-0.0156	0.0034	1.0073	0.8545	-0.6714	0.061
11545523	-0.0122	0.0093	1.0083	0.8545	-0.7935	-0.1831
11558401	-0.0103	0.0063	1.0063	0.6714	-0.6104	-0.1221
11572406	-0.0112	0.0059	1.0088	0.7324	-0.7324	0
11584397	-0.0166	0.0049	1.0112	0.7935	-0.8545	-0.061
11596453	-0.0122	0.0078	1.0068	0.7324	-0.6714	-0.2441
11608397	-0.0156	0.0078	1.0054	0.6714	-0.7935	0
11620406	-0.0156	0.0078	1.0083	0.7324	-0.7324	-0.1221
11632388	-0.0151	0.0054	1.0059	0.7324	-0.7935	-0.1221
11644410	-0.0186	0.0049	1.0103	0.6104	-0.7935	-0.1831
11656401	-0.0171	0.0073	1.001	0.6714	-0.7324	-0.1221
11668406	-0.0127	0.0093	0.9976	0.9155	-0.7935	-0.061
11682516	-0.0117	0.0107	1.001	0.7324	-0.8545	0
11694414	-0.0137	0.0073	1.0059	0.7935	-0.6714	-0.061
11706401	-0.0107	0.0088	1.0078	0.6104	-0.6104	-0.1831
11718402	-0.0122	0.0039	1.0063	0.5493	-0.8545	0.061
11730397	-0.0166	0.0083	1.002	0.9155	-0.7324	0.1221
11742410	-0.0166	0.0059	1.0137	0.7935	-0.7935	-0.1221
11754401	-0.019	0.0044	1.0029	0.9155	-0.7935	-0.1831
11766406	-0.0156	0.0068	1.0078	0.7324	-0.6714	-0.1221
11778397	-0.0103	0.0068	1.0093	0.7935	-0.7324	-0.3052
11790410	-0.0107	0.0063	1.0015	0.7935	-0.6104	-0.2441
11804435	-0.0132	0.0063	1.0088	0.6714	-0.7324	-0.1221
11816406	-0.0112	0.0078	1.0024	0.5493	-0.6104	-0.1221
11828401	-0.0088	0.0093	1.0103	0.7324	-0.6104	0
11840410	-0.0156	0.0083	1.0059	0.7324	-0.7935	0
11852397	-0.0151	0.0029	1.0156	0.6714	-0.8545	-0.1831
11864402	-0.0137	0.0054	1.0063	0.7935	-0.7324	0
11876401	-0.0142	0.0044	1.0088	0.7935	-0.6104	0
11888401	-0.0156	0.0073	1.0068	0.9155	-0.7324	-0.1831
11900402	-0.0142	0.0068	1.0039	0.4883	-0.8545	-0.1221
11915523	-0.0142	0.0078	1.0044	0.6104	-0.7324	-0.1221
11928402	-0.0132	0.0088	1.0063	0.6714	-0.6104	-0.2441
11940406	-0.0098	0.0049	1.0132	0.7935	-0.7935	-0.1221
11952388	-0.0142	0.0034	0.999	0.7324	-0.6104	-0.1221
11964402	-0.0127	0.0059	1.0049	0.8545	-0.9766	-0.1221
11976401	-0.0151	0.0073	1.0015	0.6714	-0.6104	-0.1831
11988410	-0.0171	0.0034	1.0039	0.7324	-0.7324	-0.1221
12000397	-0.0112	0.0078	1.0083	0.7324	-0.7935	-0.2441
12012406	-0.0107	0.0063	1.0039	0.7935	-0.7324	-0.1831
12024401	-0.0146	0.0063	1.0073	0.6104	-0.6714	-0.1831
12038402	-0.0151	0.0063	1.0107	0.7324	-0.7935	-0.2441
12050397	-0.0127	0.0054	1.0083	0.9155	-0.9766	-0.1831
12062410	-0.0156	0.0039	1.0039	0.7324	-0.9766	-0.1831
12074401	-0.0122	0.0068	1.0049	0.8545	-0.7324	0.061
12086406	-0.0127	0.0015	1.0088	0.6714	-0.6714	-0.2441
12098397	-0.0112	0.0049	1.0078	0.7935	-0.7935	-0.061
12110450	-0.0127	0.0107	1.0166	0.9155	-0.7935	-0.2441
12122388	-0.0156	0.0039	1.0088	0.5493	-0.9155	-0.1831
12134406	-0.0151	0.0029	1.0107	0.6714	-0.7935	-0.061
12148397	-0.0166	0.0015	1.0054	0.7935	-0.6104	-0.1221
12160410	-0.0146	0.0059	1.0034	0.8545	-0.9155	-0.061
12172401	-0.0151	0.0107	1.001	0.7935	-0.8545	-0.1221
12184406	-0.0132	0.0024	1.0117	0.7324	-0.6714	0
12196397	-0.0103	0.0049	1	0.7324	-0.5493	-0.1831
12208402	-0.0078	0.0063	1.0088	0.7324	-0.6104	0
12220401	-0.0063	0.0073	1.0098	0.9766	-0.6104	-0.1221
12232406	-0.0151	0.0029	1.0088	0.8545	-0.6104	-0.061
12244397	-0.0151	0.0068	1.0103	0.7324	-0.7935	0
12256410	-0.0117	0.0005	1.0059	0.8545	-0.6104	-0.1221
12271516	-0.0176	0.0063	1.0142	0.6714	-0.7324	-0.1221
12284406	-0.0161	0.0078	0.999	0.8545	-0.7324	-0.2441
12296388	-0.0156	0.0034	1.0107	0.4883	-0.8545	-0.061
12308410	-0.0146	0.0073	1.0059	0.6714	-0.4272	-0.2441
12320397	-0.0098	0.0112	1.0049	0.8545	-0.6104	-0.2441
12332410	-0.0127	0.0039	1.0103	0.7324	-0.7935	-0.1221
12344401	-0.0117	0.0088	1.0015	0.9155	-0.7935	-0.2441
12356406	-0.0127	0.0054	1.0132	0.7935	-0.6714	0
12368397	-0.0166	0.002	1.0063	0.7324	-0.9766	-0.3662
12382406	-0.0146	0.0054	1.0093	0.7935	-0.7935	-0.061
12394401	-0.0146	0.0039	1.0103	0.7324	-0.9155	-0.061
12406410	-0.0142	0.0054	1.0098	0.6104	-0.7324	-0.061
12419423	-0.0161	0.0039	1.0093	0.7324	-0.8545	0.061
12431406	-0.0132	0.0059	1.0093	0.7935	-0.7324	-0.1221
12443388	-0.0078	0.0054	1.0078	0.5493	-0.7935	-0.2441
12455410	-0.0122	0.0078	1.0103	0.7935	-0.6104	-0.2441
12467388	-0.0161	0.0049	1.0073	0.6714	-0.9155	0
12479406	-0.0146	0.0073	1.0093	0.6104	-0.7935	-0.1221
12491401	-0.0142	0.0063	1.0073	0.7935	-0.6714	-0.1221
12505406	-0.0156	0.0068	1.0073	0.8545	-0.7935	-0.1831
12517400	-0.0186	0.0059	1.0107	0.8545	-0.7324	-0.1221
12529402	-0.0156	0.0044	1.0068	0.7324	-0.7324	0.061
12541401	-0.0161	0.0015	1.0107	0.6714	-0.7935	-0.061
